"Hippophae
rhamnoides L. subsp.
turkestanica Rousi",Elaeagnaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Kargil, Drass,
Batalik, Suru
valley","4956-SAZ,
33635-
KASH",,,
"Hippophae tibetana
Schltdl.",Elaeagnaceae,Angiosperm,Dicot,Shrub,NE,Perennial,"Kargil, Leh,
Zanaskar
valley, Abran,
Padum","4957-SAZ,
23625-
KASH",,,
Hippuris vulgaris L.,Plantaginaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Padam,
Khaltsi, Leh
palace","6029-SAZ,
23871-
KASH",,,
"Holosteum
umbellatum L.",Caryophyllaceae,Angiosperm,Dicot,Herb,NE,Perennial,Ladakh,__,,,
"Hordeum bogdanii
Wilensky",Poaceae,Angiosperm,Monocot,Herb,LC,Annual,Ladakh,__,,,
"Hordeum
brevisubulatum Link",Poaceae,Angiosperm,Monocot,Herb,LC,Annual,"Drass,
Zanaskar
valley,
Rangdum",6877-SAZ,,,
"Hordeum murinum
L.",Poaceae,Angiosperm,Monocot,Herb,LC,Annual,Drass,__,,,
Hordeum vulgare L.,Poaceae,Angiosperm,Monocot,Herb,NE,Annual,"Kargil, Leh,
Nubra valley,
Drass","6076-SAZ,
19811-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Hornungia
procumbens Hayek
(=Hymenolobus
procumbens (L.)
Nutt., Capsella
elliptica C.A.Mey)",Brassicaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Leh, Nubra
valley, Khaltsi,
Budhkharbu","21902-
KASH,
6334-
KASH",,,
Humulus lupulus L.,Cannabaceae,Angiosperm,Dicot,Climber,LC,Annual,"Kargil, Sankoo","4815-SAZ,
41290-
KASH",,,
"Hyalopoa nutans
(Stapf) E.B.Alexeev
ex T.A.Cope
(=Colpodium nutans
(Stapf) Bor)",Poaceae,Angiosperm,Monocot,Herb,NE,Perennial,Kargil,__,,,
"Hylotelephium
ewersii (Ledeb.)
Ohba (=Sedum
ewersii (Ledeb.)
Ohba var.
homophyllum
Praeger, Sedum
ewersii Ledeb.)",Crassulaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Zanaskar
valley, Drass,
Minimarg,
Tanglag La,
Sankoo,
Matayan","6327-SAZ,
29586-
KASH",,,
"Hymenidium
brunonis Lindl.
(=Pleurospermum
brunonis (DC) Cl.)",Apiaceae,Angiosperm,Dicot,Herb,NE,Annual,"Hemis Gompa,
Miru, Drass","24229-
KASH",,,
"Hymenidium
corydalifolium
(Aitch. & Hemsl.)
Pimenov & Kljuykov
(=Pleurospermum
corydalifolium Aitch.
& Hems.)",Apiaceae,Angiosperm,Dicot,Herb,NE,Perennial,Nubra valley,__,,,
"Hymenidium hookeri
(C.B.Clarke)
Pimenov & Kljuykov
(=Pleurospermum
hookeri C.B.Clarke)",Apiaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Pangong Lake,
Zanaskar
valley,
Budhkharbu","4970-SAZ,
44884-
KASH",,,
"Hymenidium
lindleyanum
(Klotzsch) Pimenov
& Kljuykov
(=Pleurospermum
lindleyanum
(Klotzsch)
B.Fedtsch.)",Apiaceae,Angiosperm,Dicot,Herb,NE,Perennial,Kargil,"6744-SAZ,
29718-
KASH",,,
"Hymenidium
stellatum (D.Don)
Pimenov & Kljuykov
(=Pleurospermum
stellatum
(D.Don) Benth.
ex C.B.Clarke,
Pleurospermum
govanianum (DC.)
Clarke)",Apiaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley,
Budhkharbu",6284-SAZ,,,
"Hymenolaena
candollei DC.
(=Pleurospermum
candollei (DC.)
Clarke)",Apiaceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass, Kargil,
Mulbekh,
Zanaskar
valley","6878-SAZ,
19042-
KASH",,,
Hyoscyamus niger L.,Solanaceae,Angiosperm,Dicot,Herb,NE,Biennial,"Drass,
Zanaskar
valley","4573-SAZ,
29819-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Hyoscyamus pusillus
L.",Solanaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Budhkharbu
Pangong,
Panikhar,
Padum","6271-SAZ,
37089-
KASH",,,
"Hypecoum
leptocarpum Hook.f.
& Thomson",Papaveraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kanji, Sapi La,
Nyoma, Loma,
Tsomariri
Druk, Hunder,
Nubra valley,
Diskait,
Khradung La
lowerside,
Budhkharbu","6879-SAZ,
35312-
KASH",,,
"Hypericum
perforatum L.",Hypericaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kargil, Drass",5068-SAZ,,,
"Ianhedgea
minutiflora (Hook.
f. & Thomson) Al-
Shehbaz & O’Kane
(=Arabidopsis
minutiflora (Hook.
f. & Thomson)
N.Busch)",Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Suru valley,
Kargil, Padum","6880-SAZ,
18723-
KASH",,,
Iberis amara L.,Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil,
Zanaksar
valley,
Rangdum",4780-SAZ,,,
"Iljinskaea
planisiliqua (Fisch.
& C.A.Mey.) Al-
Shehbaz, Özüdoğru
& D.A.German
(=Conringia
planisiliqua Fisch. &
C.A.Mey.)",Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass, Nubra
valley,
Lamayuru,
Zanaskar
valley,
Khardung La,","4766-SAZ,
31134-
KASH",,,
"Impatiens balsamina
L.",Balsaminaceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass,
Cholichungi","4704-SAZ.
32971-
KASH",,,
"Impatiens bicornuta
Wall.",Balsaminaceae,Angiosperm,Dicot,Herb,NE,Annual,"Budhkharbu,
Hemis","9111-SAZ,
21871-
KASH",,,
"Impatiens
brachycentra Kar.
& Kir.",Balsaminaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil,
Choglam
sar, Sankoo,
Panikhar,
Padum, Nubra
valley, Hunder","6400-SAZ.
34052-
KASH",,,
"Impatiens
glandulifera Royle",Balsaminaceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass, Kargil,
Laloung,
Chiktan,
Matayan","4708-SAZ,
32179-
KASH",,,
"Impatiens scabrida
DC.",Balsaminaceae,Angiosperm,Dicot,Herb,NE,Annual,"Minimarg,
Nubra valley","6881-SAZ,
27260-
KASH",,,
"Impatiens sulcata
Wall. (=Impatiens
gigantea Edgew.)",Balsaminaceae,Angiosperm,Dicot,Herb,NE,Annual,"Zanaskar
valley","6645-SAZ,
38023-
KASH",,,
"Impatiens thomsonii
Hook.f.",Balsaminaceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass, Batalik,
Turtuk, Alchi","4709-SAZ,
34070-
KASH",,,
"Indigofera
heterantha Wall. ex
Brandis",Fabaceae,Angiosperm,Dicot,Shrub,LC,Perennial,"Sankoo,
Kargil, Barsoo,
Sangrah, Drass","4999-SAZ,
14285-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Inula clarkei (Hook.
f.) R.R.Stewart",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Nubra valley,"6882-SAZ,
21032-
KASH",,,
"Inula helenium L.
subsp. helenium L.
(=Inula grandiflora
Gray)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Rangdum,
Zanaskar
valley,
Tanglang La","9393-SAZ,
38540-
KASH",,,
"Inula koelzii
R.Dawar & Qaiser",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley","32102-
KASH",,,
"Inula obtusifolia
A.Kern.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley,
Pangong,
Nubra valley,
Sankoo,
Chumthang","4647-SAZ,
32989-
KASH",,,
"Inula rhizocephala
Schrenk (=Inula
rhizocephala
Schrenk var.
rhizocephaloides
(Clarke) Kit., Inula
rhizocephaloides
Cl.Comp.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley, Sapi La
Suru valley,
Lamayuru,
Nubra valley","4729-SAZ,
26827-
KASH",,,
Inula royleana DC.,Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Minimarg,
Karu","4633-SAZ,
35093-
KASH",,,
"Ipomoea purpurea
(L.) Roth",Convolvulaceae,Angiosperm,Dicot,Climber,NE,Annual,"Kargil, Drass","4894-SAZ,
11232-
KASH",,,
Iris decora Wall.,Iridaceae,Angiosperm,Monocot,Herb,NE,Perennial,Kargil,5069-SAZ,,,
Iris ensata Thunb.,Iridaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Kargil, Hemis,
Leh, Nubra
valley, Nyoma","5070-SAZ,
35307-
KASH",,,
"Iris hookeriana
Foster",Iridaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Drass, Kargil,
Gumri,
Parkhchik,
Padum,
Zanaskar
valley","4626-SAZ,
26751-
KASH",,,
Iris lactea Pall.,Iridaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Chiktan,
Hiknis, Suru
valley, Nyoma,
Loma, Shey,
Hanle","5072-SAZ,
24332-
KASH",,,
Iris spuria L.,Iridaceae,Angiosperm,Monocot,Herb,NE,Perennial,Leh,"5073-SAZ,
42009-
KASH",,,
"Isatis gymnocarpa
(Fisch. ex DC.)
Al-Shehbaz,
Moazzeni & Mumm.
(=Tauscheria
lasiocarpa Fisch. ex
DC.)",Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Lamayuru,
Zanaskar
valley,
Budhkharbu","7761-
KASH",,,
"Isolepis setacea
R.Br. (=Scirpus
setaceus L.)",Cyperaceae,Angiosperm,Monocot,Herb,LC,Perennial,"Tongole,
Parkachik,
Nyoma, Loma","26725-
KASH",,,
"Jacobaea analoga
(DC.) veldkamp
(=Senecio laetus
Edgew., Senecio
chrysanthemoides
DC.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Minimarg,
Padum","33327-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Jacobaea
korshinskyi (Krasch.)
B.Nord. (=Senecio
korshinskyi Krasch.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Drass,__,,,
"Jacobaea tibetica
(Hook.f.) B.Nord.
(=Senecio tibeticus
Hook.f.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kharbu, Drass.
Nubra valley","6644-SAZ,
24910-
KASH",,,
"Jaeschkea
canaliculata Knobl.",Gentianaceae,Angiosperm,Dicot,Herb,NE,Annual,Leh,__,,,
"Jaeschkea
oligosperma Knobl.",Gentianaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,",__,"Iv, vI",,
Juglans regia L.,Juglandaceae,Angiosperm,Dicot,Tree,LC,Perennial,"Nubra valley,
Hunderman,
Kargil, Leh
Padum",5074-SAZ,,,
Juncus articulatus L.,Juncaceae,Angiosperm,Monocot,Herb,LC,Perennial,"Nubra valley,
Drass, Diskit,","5075-SAZ,
9597-
KASH",,,
"Juncus benghalensis
Kunth",Juncaceae,Angiosperm,Monocot,Herb,NE,Perennial,Namika La,__,Iv,,
Juncus bufonius L.,Juncaceae,Angiosperm,Monocot,Herb,LC,Annual,"Leh, Nubra
valley","4104-SAZ,
16968-
KASH",,,
"Juncus castaneus
Sm.",Juncaceae,Angiosperm,Monocot,Herb,NE,Perennial,Kargil,6707-SAZ,,,
"Juncus himalensis
Klotzsch (=Juncus
sphacelatus Decne.
var. himalensis
(Klotzsch) Jafr)",Juncaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Nubra valley,
Upshi, karu","5076-SAZ,
34451-
KASH",,,
"Juncus leucomelas
Royle.",Juncaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Nubra valley,
Leh, Zanaskar
valley, Tso
Moriri","6708-SAZ,
11720-
KASH",,,
"Juncus
membranaceus
Royle ex D.Don",Juncaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Sapi La,
Chang La,
Rusi La, Drass,
Suru valley,
Budhkharbu","5077-SAZ,
15667-
KASH",,,
"Juncus punctorius
L.f.",Juncaceae,Angiosperm,Monocot,Herb,NE,Annual,"Sapi La, Chang
La, Zanaskar
valley",5078-SAZ,,,
"Juncus sphacelatus
Decne.",Juncaceae,Angiosperm,Monocot,Herb,NE,Annual,Khardong La,"5079-SAZ,
11725-
KASH",,,
"Juncus thomsonii
Buchenau",Juncaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Pangong,
Chang La,
Pangonge,
Raphsu, Drass,
Zanaskar
valley, Gumri","5080-SAZ,
23416-
KASH",,,
Juncus triglumis L.,Juncaceae,Angiosperm,Monocot,Herb,LC,Perennial,"Sapi, Chang
La, Zanaskar
valley","5081-SAZ,
34910-
KASH",,,
"Juncus turkestanicus
v.I.Krecz. &
Gontsch.",Juncaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Hemis, Diskit,
Nubra valley",5082-SAZ,,,
"Juniperus communis
L.",Cupressaceae,Gymnosperm,,Tree,LC,Perennial,"Drass,
Hunderman,
Kargil","4909-SAZ,
44862-
KASH",,,
"Juniperus communis
L. var. saxatilis Pall.
(=Juniperus sibirica
Burgsd.)",Cupressaceae,Gymnosperm,,Tree,NE,Perennial,"Batalik,
Hambantungla,
Cholichungi","4910-SAZ,
43129-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Juniperus recurva
Buch.-Ham. ex
D.Don",Cupressaceae,Gymnosperm,,Tree,LC,Perennial,"Kargil, Batalik","4911-SAZ,
47827-
KASH",,,
"Juniperus
semiglobosa Regel",Cupressaceae,Gymnosperm,,Tree,LC,Perennial,"Hunderman,
Kargil, Batalik,
Sankoo","4912-SAZ,
48981-
KASH",,,
"Juniperus
seravschanica
Kom. (=Juniperus
macropoda Boiss.)",Cupressaceae,Gymnosperm,,Tree,NE,Perennial,Drass,"43702-
KASH",,,
"Juniperus squamata
Buch.-Ham. ex
D.Don",Cupressaceae,Gymnosperm,,Shrub,LC,Perennial,"Kargil, Diskit","4913-SAZ,
34617-
KASH",,,
"Jurinea albescens
(DC.) N.Garcia,
Herrando & Susanna
(=Saussurea
albescens (DC.) Sch.
Bip.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Nubra
valley, Leh","4644-SAZ,
41522-
KASH",,,
"Jurinea ceratocarpa
Benth. & Hook.
f. (=Lipschitziella
ceratocarpa (Decne.)
Kamelin, Saussurea
ceratocarpa Decne.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Panikhar,
Drass,
Matayan.
Nyoma,
Tangtre Leh,
Khardung
La, Nubra
valley, Padum,
Rangdum,
Hemis
National Park,
Drass, Kargil,
Khaltsi","4649-SAZ,
38811-
KASH",,,
"Jurinea ceratocarpa
Benth. & Hook.
f. var. depressa
C.B.Clarke ex
Hook.f.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Leh,
Sapi La, Suru
valley","4650-SAZ,
51420-
KASH",,,
"Knirringia pamirica
(Korsh.) Tzvelev
(=Polygonum
pamiricum Korsh.)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,Kargil,"23761-
KASH",,,
"Knorringia sibirica
(Laxm.) Tzvelev
(=Polygonum
sibiricum Laxm.)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Nubra
valley",6753-SAZ,,,
"Koeleria argentea
Griseb.",Poaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Drass, Nubra
valley, Leh","20821-
KASH",,,
"Koeleria macrantha
(Ledeb.) Schult.",Poaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Nubra valley,
Diskit","9528-
KASH",,,
"Koeleria spicata
(L.) Barberá,
Quintanar, Soreng
& P.M.Peterson
(=Trisetum spicatum
(L.) K.Richt.)",Poaceae,Angiosperm,Monocot,Herb,NE,Annual,"Drass,
Zanaskar
valley",6114-SAZ,,,
"Koeleria splendens
C.Presl (=Koeleria
gracilis Guss)",Poaceae,Angiosperm,Monocot,Herb,NE,Perennial,Chang La,__,,,
"Koelpinia linearis
Pall.",Polygonaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kharul,
Panikhar,
Drass,
Minimarg,
Budhkharbu","7940-
KASH,
8123-SAZ",,,
"Koenigia delicatula
(Meisn.) H. Hara",Polygonaceae,Angiosperm,Dicot,Herb,NE,Annual,,__,"Iv, vI",,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Koenigia islandica
L.",Polygonaceae,Angiosperm,Dicot,Herb,LC,Annual,"Nubra valley,
Zanaskar
valley, Rapshu","4651-SAZ,
37261-
KASH",,,
"Koenigia nepalensis
D. Don",Polygonaceae,Angiosperm,Dicot,Herb,NE,Annual,Budhkharbu,"8053-SAZ,
4237-
KASH",,,
"Koenigia rumicifolia
(Royle ex Bab.)
T.M.Schust.
& Reveal
(=Aconogonon
rumicifolium (Royle
ex Bab.) Hara)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Sangrah,
Panikhar, Sapi
La, Panikhar,
Nubra valley",__,Iv,,
"Koenigia tortuosa
(D.Don) T.M.Schust.
& Reveal
(=Aconogonon
tortuosum (D. Don)
Hara, Polygonum
tortuosum D.Don)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Karu, Chang
La, Hemis,
Zanaskar
valley,
Panikhar,
Sankoo,
Sangrah,
Parkachik,
Nunkun, Kanji
Leh, Chang
La, Padum,
Batalik,
Chumathang","8102-SAZ,
33375-
KASH",,,
"Koenigia
tortuosa (D.Don)
T.M.Schust. &
Reveal var. tortuosa
(=Polygonum
tortuosum D.Don
var. tibetanum
Meisn.)",Polygonaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Cholichungi,
Turtuk,
Zanaskar
valley,
Chumathang","7504-SAZ,
33374-
KASH",,,
"Krascheninnikovia
ceratoides (L.)
Gueldenst.
(=Krascheninnikovia
pungens (Pazij)
Podlech)",Amaranthaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Lamayuru,
Fotu La,
Zingral,
Zanaskar
valley, Rapshu,
Panikhar,
Mulbekh,
Nubra valley,
Hunder","4715-SAZ,
33285-
KASH",,,
"Lactuca dissecta
D.Don",Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,"Nubra valley,
Zanaskar
valley, Kargil","4652-SAZ.
38090-
KASH",,,
"Lactuca
dolichophylla Kitam.",Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,"Changthang,
Drass","4653-SAZ,
12314-
KASH",,,
"Lactuca orientalis
(Boiss.) Boiss.",Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass,
Pangong,
Pandrass","5307-SAZ,
44870-
KASH",,,
Lactuca sativa L.,Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,Nubra valley,"4655-SAZ,
11231-
KASH",,,
"Lactuca serriola L.
(=Lactuca altaica
Fisch. & C.A.Mey.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil,
Sankoo,
Panikhar, Suru
valley","4656-SAZ,
12121-
KSH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Lactuca tatarica (L.)
C.A.Mey.",Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,"Nubra valley,
Zanaskar
valley, Skuru
Leh, Drass,
Gumri, Batalik,
Khaltsi,
Nyoma","4657-SAZ,
22466-
KASH",,,
"Lactuca undulata
Ledeb.",Asteraceae,Angiosperm,Dicot,Herb,NE,Annual,"Zanaskar
valley",6341-SAZ,,,
"Ladakiella klimesii
(Al-Shehbaz) D.A.
German & Al-
Shehbaz (=Alyssum
klimesii Al-Shehbaz)",Brassicaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass, Kargil,
Sankoo","6632-SAZ,
26591-
KASH",,,
"Lagopsis
marrubiastrum
(Steph.) Ikonn.-
Gal. (=Marrubium
marrubiastrum
(Stephan) Hedge)",Lamiaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Sapi La, Chang
La",__,"Iv, v, vI",,
"Lagotis cashmeriana
(Royle ex Benth.)
Rupr.",Plantaginaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Rangdum,
Zanaskar
valley",6258-SAZ,,,
"Lagotis globosa
Hook.f.",Plantaginaceae,Angiosperm,Dicot,Herb,NE,Perennial,Kanji,6030-SAZ,,,
"Lagotis
kunawurensis (Royle
ex Benth.) Rupr.",Plantaginaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Chiktan,
Hagnis, Batalik",6889-SAZ,,,
"Lamium
amplexicaule L.",Lamiaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Drass","5092-SAZ,
251710-
KASH",,,
"Lancea tibetica
Hook.f. & Thomson",Mazaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Sankoo,
Turtuk,
Sangrah,
Nubra valley,
Leh, Zanaskar
valley,
Matayan,
Drass, Padum,",5124-SAZ,,,
"Lappula barbata
(M.Bieb.) Gürke",Boraginaceae,Angiosperm,Dicot,Herb,NE,Annual,"Budhkharbu,
Zanaskar
valley","23109-
KSH",,,
"Lappula
heteracantha Borbás",Boraginaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley",6890-SAZ,,,
"Lappula patula
(Lehm.) Ascherson
ex Gurke",Boraginaceae,Angiosperm,Dicot,Herb,NE,Annual,"Sapi, Kanji","33210-
KASH",,,
"Lappula redowskii
(Hornem.) Greene
(=Echinospermum
redowskii Lehm.)",Boraginaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Batalik,
Nubra valley",__,III,,
"Lappula squarrosa
Dumort. (=Lappula
consanguinea (Fisch.
& C.A.Mey.) Gürke)",Boraginaceae,Angiosperm,Dicot,Herb,NE,Annual,"Drass, Kharbu","6640-SAZ,
18721-
KASH",,,
"Lappula tadshikorum
Popov",Boraginaceae,Angiosperm,Dicot,Herb,NE,Biennial,"Drass, Suru
valley",6891-SAZ,,,
"Lasiocaryum
densiflorum (Duthie)
I.M.Johnst.",Boraginaceae,Angiosperm,Dicot,Herb,NE,Annual,"Nubra valley,
Hemis,
Chushul","6715-SAZ,
12769-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
"Lasiocaryum
munroi I.M.Johnst
(=Lasiocaryum
diffusum (Brand)
I.M. Johnst.)",Boraginaceae,Angiosperm,Dicot,Herb,NE,Annual,Ladakh,__,"II, vI",,
"Lathyrus oleraceus
Lam. (=Pisum
sativum L.)",Fabaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Leh","5018-SAZ,
11283-
KASH",,,
Lathyrus sativus L.,Fabaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Drass,
Panikhar,
Sankoo,
Zanaskar
valley","5000-SAZ,
23671-
KASH",,,
"Leiospora exscapa
(C.A.Mey.) F.Dvorák
(=Parrya exscapa
C.A.Mey.)",Brassicaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Kharnak,
Meroo,
Nubra valley,
Zanaskar
valley","41230-
KASH",,,
Lemna minor L.,Araceae,Pteridophyte,Fern,Herb,LC,Annual,"Gogra, Hanle,
Rhongo,
Raspshu,
Zanaskar
valley","7005-SAZ,
34392-
KASH",,,
"Leontopodium
brachyactis Gand.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,Leh,"4658-SAZ,
21092-
KASH",,,
"Leontopodium
leontopodinum
Hand.-Mazz.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley, Chang
La, Minimarg","9424-SAZ,
37051-
KASH",,,
"Leontopodium
monocephalum
Edgew.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Sapi, Panikhar","4659-SAZ,
35361-
KASH",,,
"Leontopodium
nanum (Hook.
f. & Thomson ex
C.B.Clarke) Hand.-
Mazz. (=Antennaria
nana Hook. f. &
Thoms.)",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Pangong Lake,
Khaltsi, Drass","4660-SAZ,
45510-
KASH",,,
"Leontopodium
pusillum (Beauverd)
Hand.-Mazz.",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Zanaskar
valley","4661-SAZ,
44241-
KASH",,,
"Leontopodium
souliei Beauverd",Asteraceae,Angiosperm,Dicot,Herb,NE,Perennial,"Padum,
Zanaskar
valley","35019-
KASH",,,
"Lepidium capitatum
Hook.f. & Thomson",Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Zanaskar
valley, Phay,
Mathu, Kantal,
Nubra valley","4782-SAZ,
7348-
KASH",,,
"Lepidium latifolium
L.",Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Nubra valley,
Zanaskar
valley, Drass,
Diskit, Padum,
Chilling,
Darbuk,
Turtuk,
Shey, Hanle,
Rhongo, Alchi,
Suspol, Kanji,
Abran","4783-SAZ,
32831-
KASH",,,
"Lepidium obtusum
Basiner",Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil,
Zanaskar
valley, Drass,
Pangong","6716-SAZ,
20415-
KASH",,,
Name of taxa,Family,Plant group,"Plant
sub-
group",Habit,"IUCN
Status",Lifespan,Locality,"Voucher/
Accession
No.",,,
Lepidium ruderale L.,Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Fatu La,
Zanaskar
valley, Padum,
Hemis Gompa","4781-SAZ,
41397-
KASH",,,
Lepidium sativum L.,Brassicaceae,Angiosperm,Dicot,Herb,NE,Annual,"Nubra valley,
Nyoma, Loma","4785-SAZ,
28354-
KASH",,,
"Leptorhabdos
parviflora
(Benth.) Benth.
(=Leptorhabdos
benthamiana, Walp.)",Orobanchaceae,Angiosperm,Dicot,Herb,NE,Annual,"Leh, Zanaskar
valley,
Pangong",6718-SAZ,,,
"Lepyrodiclis
holosteoides
(C.A.Mey.) Fenzl ex
Fisch. & C.A.Mey.
(=Arenaria
holosteoides
(C.A.Mey.) Edgew.)",Caryophyllaceae,Angiosperm,Dicot,Herb,NE,Annual,"Kargil, Drass,
Zanaskar
valley,
Chiktan,
Sankoo,
Panikhar,
Loma, Nyoma,
Chumathang,
Diskit, Hunder,
Nubra valley,
Leh city,
Mayatan,
Mulbekh,
Lamayuru,
Khaltsi,
Padum,","4845-SAZ,
32329-
KASH",,,
"Leymus secalinus
(Georgi) Tzvelev",Poaceae,Angiosperm,Monocot,Herb,NE,Perennial,"Leh, Batalik","26349-
KASH",,,
"Ligusticum thomsonii
C.B.Clarke",Apiaceae,Angiosperm,Dicot,Herb,NE,Perennial,Nubra valley,__,,,
"Limosella aquatica
L.",Plantaginaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Nubra valley,
Sapi, Chiktan,
Hagnis",6893-SAZ,,,
"Linaria dalmatica
(L.) Mill.",Plantaginaceae,Angiosperm,Dicot,Herb,NE,Perennial,"Drass,
Zanaskar
valley","9106-SAZ,
21726-
KASH",,,
