Species,Cover_percent
Euphorbia_tibetica,1
Artemisia_santolinifolia,10
Saussurea_jacea,2
Melica_persica,3
Nepeta_floccosa,4
Anaphalis_virgata,8
Askellia_flexuosa,8
Campanula_pallida_var._tibetica,1
Nepeta_podostachys,2
Matthiola_chorassanica,2
Scrophularia_koelzii,1
