Species,Cover_percent
Anaphalis_virgata,1
Artemisia_fragrans,15
Artemisia_moorcroftiana,20
Scrophularia_koelzii,1
Euphorbia_tibetica,3
Stipa_himalaica,4
Piptatherum_gracile,1
Stipa_splendens,1.5
Nepeta_leucolaena,2
Salsola_tragus,5
Melica_persica,2
Krascheninnikovia_ceratoides,3
Rosa_webbiana,4
Stachys_tibetica,8
Juniperus_semiglobosa,5
Cicer_microphyllum,1
Matthiola_chorassanica,3
