Species,Cover_percent
Inula_obtusifolia,4
Artemisia_brevifolia,3
Stipa_himalaica,3
Cicer_microphyllum,8
Nepeta_leucolaena,5
Polygonum_molliforme,0.5
Piptatherum_laterale,5
