Species,Cover_percent
Stachys_tibetica,20
Rosa_webbiana,5
Taraxacum_officinale,0.1
Sibbaldianthe_bifurca,8
Lindelofia_stylosa,1
Nepata_podostachys,2
Thymus_linearis,4
Polygonium_paronychioides,1
Agrostis_gigantea,5
Poa_sterilis,1
Eremopoa_altaica_subsp._songorica,3
Brachyactis_roylei,0.5
Astragalus_falconeri,1
