Species,Cover_percent
Taraxicum_officinale,5
Leontopodium_nanum,15
Sibbaldia_cuneata,15
Iris_hookeriana,15
Trifolium_repens,10
Potentilla_sojakii,1
Plantago_depressa,5
Androsace_mucronifolia,5
Artemisia_stricta,4
Kobresia_capillifolia,30
