Species,Cover_percent
Arnebia_euchroma,5
Aconogon_tortuosum,2
Ephedra_geradiana,8
Geranium_himalayense,6
Bistorta_affinis,5
Nepeta_discolor,4
Rheum_webbianum,3
Silene_caespitella,4
Epilobium_angustifolium,8
Potentilla_saundersiana,4
Cotoneaster_affinis,3
Oxytropis_glabra,1
Lindelofia_stylosa,4
Elymus_canaliculatus,5
