Species,Cover_percent
Nepeta_glutinosa,0.1
Rosa_webbiana,10
Epilobium_angustifolium,5
Hercaleum_pinnatum,4
Scrophularia_koelzii,3
Artemisia_santolinifolia,4
Scorzonera_virgata,3
Rhamnus_prostrata,4
Brachyactis_pubescens,2
Rumex_nepalensis,2
Haloxylon_thomsonii,0.5
Scopolia_lurida,1
Salix_karelinii,30
Cardamine_macrophylla,10
Aconogonon_tortuosum,1
Hippophae_rhamnoides,15
Hippophae_tibetana,10
