Species,Cover_percent
Artemisia_moorcroftiana,5
Euphorbia_tibetica,1
Psychrogeton_andryaloides,1
Stipa_caucasica,3
Elymus_schrenkianus,6
Astragalus_oplites,2
Artemisia_brevifolia,5
Askellia_flexuosa,1
Scorzonera_virgata,2
