Species,Cover_percent
Lonicera_asperifolia,15
Hippophae_tibetana,30
Cicer_microphyllum,7
Aconogonon_tortuosum,6
Chenopodium_album,8
Lonicera_spinosa,5
Ephedra_geradiana,2
Elymus_schrenkianus,4
Elymus_canaliculatus,3
Calamagrostis_holciformis,4
Arnebia_euchroma,6
Rosularia_alpestris,0.1
Oxytropis_microphylla,6
Gentiana_tianschanica,12
Salix_caesia,25
Pedicularis_bicornuta,2
Oxytropis_humifusa,2
Leontopodium_ochroleucum,2
Euphrasia_species,1
Psychrogeton_andryaloides,4
