Species,Cover_percent
Acantholimon_lycopodioides,20
Cicer_microphyllum,4
Kobresia_sp,3
Cousinia_thomsonii,9
Artemisia_brevifolia,1
Minuartia_foliosa,8
Astragalus_rhizanthus,1
Lactuca_orientails,1
Elymus_canaliculatus,4
Polygonum_paronychioides,1
