Species,Cover_percent
Ephedra_gerardiana,6
Ribes_orientale,1
Lonicera_microphylla,3
Ephedra_intermedia,4
Astragalus_oplites,3
Saussurea_jacea,5
Allium_oreoprasum,4
Matthiola_chorassanica,0.5
Stipa_himalaica,6
Scrophularia_dentata,1
Artemisia_minor,2
Semenovia_lasiocarpa,6
