Species,Cover_percent
Artemisia_brevifolia,1
Prangos_pabularia,12
Minuartia_foliosa,7
Silene_moorcroftiana,8
Polygonum_paronychioides,8
Astragalus_oplites,6
Cicer_microphylla,4
Psychrogeton_andryaloides,6
Piptatherum_gracile,8
Rosa_webbiana,12
Eritrichum_canum,1
Elymus_cognatus,15
Medicago_falcata,8
Euphorbia_thomsoniana,2
