Species,Cover_percent
Gentianella_moorcroftiana,8
Thalictrum_foetidum,5
Poa_attenuata,20
Cicer_microphyllum,5
Astragalus_thomsonii,20
Geranium_regelii,4
Artemisia_dracunculus,8
Gentiana_squarrosa,2
Pleurospermum_candollei,2
Silene_rechingeri,15
Elymus_repens,3
Lonicera_spinosa,7
Elymus_nutans,5
Astragalus_oplites,3
Sibbaldianthe_bifurca,4
Medicago_falcata,15
Nepeta_discolor,8
Arnebia_euchroma,3
