Species,Cover_percent
Arnebia_euchroma,5
Artemisia_brevifolia,12
Stipa_himalaica,15
Polygonum_paronychioides,4
Matthiola_chorassanica,2
Thymus_linearis,1
Minuartia_foliosa,1
Artemisia_fragrans,4
Trigonella_gracilis,4
Carex_stenophylla,3
Lactuca_orientalis,2
