Species,Cover_percent
Leontopodium_himalayanum,7
Rheum_webbianum,15
Potentilla_sojakii,12
Aconogonon_tortuosum,4
Nepeta_discolor,10
Poa_attenuata,45
Kobresia_schoenoides,10
Rhodiola_heterodonta,5
Stipa_purpurea,40
Astragalus_oplites,5
Bistorta_afffinis,40
Cicer_microphyllum,35
Polygonum_cognatum,5
Myosotis_asiatica,1
Dontostemon_glandulosus,1
Rosularia_alpestris,1
Ajania_tibetica_(Tanacetum_tibeticum),5
Delphinium_cashmerianum,5
